"BID","KODEBARANG","NAMABARANG","BARCODE","BARCODE2","JENIS","KODEKELOMPOK","KODEKATEGORI","KODEPEMASOK","KODESATUAN","HRGBELI","MARGINPERSEN","MARGINNILAI","HRGJUAL","STOKAWAL","STOKMASUK","STOKKELUAR","STOKOPNAME","STOKAKHIR","STOKMIN","STOKMAX","JMLREORDER","SATUAN1","KONVERSI1","HRGSATUAN1","HRGMULTISATUAN1","SATUAN2","KONVERSI2","HRGSATUAN2","HRGMULTISATUAN2","SATUAN3","KONVERSI3","HRGSATUAN3","HRGMULTISATUAN3","SATUAN4","KONVERSI4","HRGSATUAN4","HRGMULTISATUAN4","SATUAN5","KONVERSI5","HRGSATUAN5","HRGMULTISATUAN5","AKTIF","BISAEDITNAMA","BISAEDITHRG","HPP","HRGLEVEL1","HRGLEVEL2","HRGLEVEL3","HRGLEVEL4","HRGLEVEL5","TGLUPLOAD","TGLUPDATE","JAMUPLOAD","JAMUPDATE","GABUNGAN","PRODUKDIMENSI"
619,"0115700002",POUCH + PRINT,"","",Bahan,"01","157",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,27.00,0.00,-27.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
620,"0115200006",FOAMBOARD A3,"","",Produk,"01","152",S001,PCS,0.0,0.00,0.0,25000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-04-16,,09:48:42,0,1
621,"0115200007",FOAMBOARD A3,"","",Bahan,"01","152",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,122.00,0.00,-122.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
622,"0115800001",POLOSAN KORCHIN 385,"","",Produk,"01","158",S001,MTR,0.0,0.00,0.0,25000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-12-23,,17:17:47,0,1
623,"0115800002",POLOSAN KORCHIN 385,"","",Bahan,"01","158",S001,MTR,0.0,0.00,0.0,25000.0,0.00,0.00,27.00,0.00,-27.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
624,"0115900001",CUTTING PAK ARI,"","",Produk,"01","159",S001,PCS,0.0,0.00,0.0,50000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-11-01,,09:53:58,0,1
625,"0116000001",ORACAL RED,"","",Produk,"01","160",S001,MTR,0.0,0.00,0.0,275000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-11-07,,09:53:17,0,1
626,"0116100001",STICKER VINYL CREVA (IN),"","",Produk,"01","161",S001,PCS,0.0,0.00,0.0,50000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-04-06,,13:20:09,0,1
627,"0116100002",STICKER VINYL CREVA,"","",Bahan,"01","161",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,5.00,0.00,-5.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
628,"0116100003",STICKER VINYL CREVA LAM (IN),"","",Produk,"01","161",S001,MTR,0.0,0.00,0.0,65000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-04-25,,16:19:52,0,1
629,"0116100004",STICKER VINYL CREVA LAM (IN),"","",Bahan,"01","161",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,646.92,0.00,-646.92,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
630,"0100005",BAIAYA PENGIRIMAN,"","",Produk,"01","162",S001,PCS,0.0,0.00,0.0,15000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-03-10,,15:26:35,0,1
631,"0116300001",FOAMBOARD A0,"","",Produk,"01","163",S001,PCS,0.0,0.00,0.0,150000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-11-29,,10:41:33,0,1
632,"0116300002",FOAMBOARD A0,"","",Bahan,"01","163",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,2.00,0.00,-2.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-11-08,,10:01:13,0,1
633,"0115200008",FOAMBOARD A1,"","",Produk,"01","152",S001,PCS,0.0,0.00,0.0,75000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-04-10,,17:46:40,0,1
634,"0115200009",FOAMBOARD A1,"","",Bahan,"01","152",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,1.00,0.00,-1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
635,"0106800003",KAKI X BANNER ONLY,"","",Produk,"01","068",S001,PCS,0.0,0.00,0.0,30000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-11-25,,14:13:42,0,1
636,"0115900002",CUTTING ONLY,"","",Produk,"01","159",S001,PCS,0.0,0.00,0.0,10000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-05-02,,16:19:03,0,1
637,"0115900003",CUTTING ONLY,"","",Bahan,"01","159",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,10.00,0.00,-10.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
638,"0100500001",STC CROMO HVS KAI,"","",Produk,"01","005",S001,PCS,0.0,0.00,0.0,5500.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-12-12,,13:41:17,0,1
639,"0100500002",STC CHROMO HVS KAI,"","",Bahan,"01","005",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
640,"0316400001",SABLON BAJU LGN PANJANG,"","",Produk,"03","164",S001,PCS,0.0,0.00,0.0,65000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
641,"0316400002",SABLON BAJU LGN PANJANG,"","",Bahan,"03","164",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
642,"0316400003",SABLON BAJU LGN PENDEK,"","",Produk,"03","164",S001,PCS,0.0,0.00,0.0,55000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
643,"0316400004",SABLON BAJU LGN PENDEK,"","",Bahan,"03","164",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
644,"0316400005",SABLON BAJU L PENDEK UK DIATAS XL,"","",Produk,"03","164",S001,PCS,0.0,0.00,0.0,60000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-12-05,,12:15:05,0,1
645,"0316400006",SABLON BAJU L PENDEK DIATAS UK XL,"","",Bahan,"03","164",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-12-05,,12:15:28,0,1
646,"0116400001",SABLON BAJU L PANJANG DIATAS UK XL,"","",Produk,"01","164",S001,PCS,0.0,0.00,0.0,70000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
647,"0116400002",SABLON BAJU DITAS UK XL,"","",Bahan,"01","164",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
648,"0116500001",STC VINYL CHINA A4,"","",Produk,"01","165",S001,PCS,0.0,0.00,0.0,5000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-04-23,,16:13:26,0,1
649,"0116500002",STC VINYL CHINA A4,"","",Bahan,"01","165",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,28.00,0.00,-28.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
659,"0117100001",POLOSAM BACKLITE CHINA,"","",Produk,"01","171",S001,MTR,0.0,0.00,0.0,40000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-06,,18:02:38,0,1
651,"0116600001",TRIPOD SET KAI,"","",Bahan,"01","166",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,96.00,0.00,-96.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
652,"0116700001",STICKER LANTAI PAK YANTO 40X230,"","",Produk,"01","167",S001,PCS,0.0,0.00,0.0,275000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-01-22,,15:07:27,0,1
653,"0116800001",CETAK + LAM (CUST BAWA BAHAN SENDIRI),"","",Produk,"01","168",S002,MTR,0.0,0.00,0.0,50000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-12-30,,17:19:58,0,1
654,"0116800002",CETAK + LAM (CUST BAWA BAHAN SENDIRI),"","",Bahan,"01","168",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,143.10,0.00,-143.10,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
655,"0116900001",CETAK ONLY (CUST BAWA BAHAN SENDIRI),"","",Produk,"01","169",S001,MTR,0.0,0.00,0.0,35000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-03-31,,14:53:59,0,1
656,"0116900002",CETAK ONLY (CUST BAWA BAHAN SENDIRI),"","",Bahan,"01","169",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,35.34,0.00,-35.34,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
657,"0117000001",IMPRABOARD A1,"","",Produk,"01","170",S001,PCS,0.0,0.00,0.0,75000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-02-27,,13:35:01,0,1
658,"0117000002",IMPRABOARD A1,"","",Bahan,"01","170",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,3.00,0.00,-3.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
660,"0117100002",POLOSAN BACKLITE CHINA,"","",Bahan,"01","171",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,7.00,0.00,-7.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
661,"0117200001",FLEXT BACKLITE KOREA (OUT),"","",Produk,"01","172",S001,MTR,0.0,0.00,0.0,60000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
662,"0117200002",FLEXY BACKLITE KOREA (OUT),"","",Bahan,"01","172",S001,MTR,0.0,0.00,0.0,60000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
663,"0116300003",FOAMBOARD,"","",Bahan,"01","163",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,87.60,0.00,-87.60,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
664,"0117000003",IMPRABORD,"","",Produk,"01","170",S001,PCS,0.0,0.00,0.0,25000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
665,"0117000004",IMPRABOARD,"","",Bahan,"01","170",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,1.00,0.00,-1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
666,"0117300001",BIAYA PASANG ,"","",Jasa,"01","173",S001,PCS,0.0,0.00,0.0,10000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
667,"0117300002",BIAYA PASANG ,"","",Bahan,"01","173",S001,PCS,0.0,0.00,0.0,10000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
668,"0100003",PVC + STC VINYL ,"","",Produk,"01","176",S001,MTR,0.0,0.00,0.0,145000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-03-14,,10:23:04,0,1
669,"0117400001",POP A4 CHATTIME,"","",Bahan,"01","174",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
670,"0117500001",POLOSAN KD BOARD,"","",Produk,"01","175",S001,PCS,0.0,0.00,0.0,100000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-03-05,,09:08:53,0,1
671,"0117500002",POLOSAN KT BOARD,"","",Bahan,"01","175",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,12.00,0.00,-12.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
672,"0117600001",PVC + STC VINYL ,"","",Bahan,"01","176",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
673,"0117700001",STC VINYL CHINA A3 + KISS CUT,"","",Produk,"01","177",S001,LBR,0.0,0.00,0.0,65000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-04-07,,17:34:07,0,1
674,"0117700002",STC VINYL CHINA A3 + KISS CUT,"","",Bahan,"01","177",S001,LBR,0.0,0.00,0.0,0.0,0.00,0.00,1.00,0.00,-1.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
675,"0103100001",STC VINYL RITRAMA (IN) MIMAKI,"","",Produk,"01","031",S001,MTR,0.0,0.00,0.0,75000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
676,"0103100002",STC VINYL RITRAMA (IN),"","",Bahan,"01","031",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
677,"0103200001",STC VINYL RITRAMA LAM (IN) MIMAKI,"","",Bahan,"01","032",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,13.24,0.00,-13.24,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
678,"0103200002",STC VINYL RITRAMA LAM (IN) MIMAKI,"","",Produk,"01","032",S001,MTR,0.0,0.00,0.0,90000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-04-25,,16:18:21,0,1
679,"0117800001",AVERY REMOVABLE ,"","",Produk,"01","178",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
680,"0117800002",AVERY REMOVABLE ,"","",Bahan,"01","178",S001,MTR,0.0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
681,"0117900001",DURATRANS A2,"","",Produk,"01","179",S001,PCS,0.0,0.00,0.0,30000.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,2026-04-29,,14:48:09,0,1
682,"0117900002",DURATRANS A2,"","",Bahan,"01","179",S001,PCS,0.0,0.00,0.0,0.0,0.00,0.00,3.00,0.00,-3.00,0.00,0.00,0.00,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,0.0,0.0,,0.00,,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,1
